id,ide,E,ƒË,t
7398,7398,210000,0.3,1
7399,7399,210000,0.3,1
7400,7400,210000,0.3,1
7401,7401,210000,0.3,1
7402,7402,210000,0.3,1
7403,7403,210000,0.3,1
7404,7404,210000,0.3,1
7405,7405,210000,0.3,1
7406,7406,210000,0.3,1
7407,7407,210000,0.3,1
7408,7408,210000,0.3,1
7409,7409,210000,0.3,1
7410,7410,210000,0.3,1
7411,7411,210000,0.3,1
7412,7412,210000,0.3,1
7413,7413,210000,0.3,1
7414,7414,210000,0.3,1
7415,7415,210000,0.3,1
7416,7416,210000,0.3,1
7417,7417,210000,0.3,1
7418,7418,210000,0.3,1
7419,7419,210000,0.3,1
7420,7420,210000,0.3,1
7421,7421,210000,0.3,1
7422,7422,210000,0.3,1
7423,7423,210000,0.3,1
7424,7424,210000,0.3,1
7425,7425,210000,0.3,1
7426,7426,210000,0.3,1
7427,7427,210000,0.3,1
7428,7428,210000,0.3,1
7429,7429,210000,0.3,1
7430,7430,210000,0.3,1
7431,7431,210000,0.3,1
7432,7432,210000,0.3,1
7433,7433,210000,0.3,1
7434,7434,210000,0.3,1
7435,7435,210000,0.3,1
7436,7436,210000,0.3,1
7437,7437,210000,0.3,1
7438,7438,210000,0.3,1
7439,7439,210000,0.3,1
7440,7440,210000,0.3,1
7441,7441,210000,0.3,1
7442,7442,210000,0.3,1
7443,7443,210000,0.3,1
7444,7444,210000,0.3,1
7445,7445,210000,0.3,1
7446,7446,210000,0.3,1
7447,7447,210000,0.3,1
7448,7448,210000,0.3,1
7449,7449,210000,0.3,1
7450,7450,210000,0.3,1
7451,7451,210000,0.3,1
7452,7452,210000,0.3,1
7453,7453,210000,0.3,1
7454,7454,210000,0.3,1
7455,7455,210000,0.3,1
7456,7456,210000,0.3,1
7457,7457,210000,0.3,1
7458,7458,210000,0.3,1
7459,7459,210000,0.3,1
7460,7460,210000,0.3,1
7461,7461,210000,0.3,1
7462,7462,210000,0.3,1
7463,7463,210000,0.3,1
7464,7464,210000,0.3,1
7465,7465,210000,0.3,1
7466,7466,210000,0.3,1
7467,7467,210000,0.3,1
7468,7468,210000,0.3,1
7469,7469,210000,0.3,1
7470,7470,210000,0.3,1
7471,7471,210000,0.3,1
7472,7472,210000,0.3,1
7473,7473,210000,0.3,1
7474,7474,210000,0.3,1
7475,7475,210000,0.3,1
7476,7476,210000,0.3,1
7477,7477,210000,0.3,1
7478,7478,210000,0.3,1
7479,7479,210000,0.3,1
7480,7480,210000,0.3,1
7481,7481,210000,0.3,1
7482,7482,210000,0.3,1
7483,7483,210000,0.3,1
7484,7484,210000,0.3,1
7485,7485,210000,0.3,1
7486,7486,210000,0.3,1
7487,7487,210000,0.3,1
7488,7488,210000,0.3,1
7489,7489,210000,0.3,1
7490,7490,210000,0.3,1
7491,7491,210000,0.3,1
7492,7492,210000,0.3,1
7493,7493,210000,0.3,1
7494,7494,210000,0.3,1
7495,7495,210000,0.3,1
7496,7496,210000,0.3,1
7497,7497,210000,0.3,1
7498,7498,210000,0.3,1
7499,7499,210000,0.3,1
7500,7500,210000,0.3,1
7501,7501,210000,0.3,1
7502,7502,210000,0.3,1
7503,7503,210000,0.3,1
7504,7504,210000,0.3,1
7505,7505,210000,0.3,1
7506,7506,210000,0.3,1
7507,7507,210000,0.3,1
7508,7508,210000,0.3,1
7509,7509,210000,0.3,1
7510,7510,210000,0.3,1
7511,7511,210000,0.3,1
7512,7512,210000,0.3,1
7513,7513,210000,0.3,1
7514,7514,210000,0.3,1
7515,7515,210000,0.3,1
7516,7516,210000,0.3,1
7517,7517,210000,0.3,1
7518,7518,210000,0.3,1
7519,7519,210000,0.3,1
7520,7520,210000,0.3,1
7521,7521,210000,0.3,1
7522,7522,210000,0.3,1
7523,7523,210000,0.3,1
7524,7524,210000,0.3,1
7525,7525,210000,0.3,1
7526,7526,210000,0.3,1
7527,7527,210000,0.3,1
7528,7528,210000,0.3,1
7529,7529,210000,0.3,1
7530,7530,210000,0.3,1
7531,7531,210000,0.3,1
7532,7532,210000,0.3,1
7533,7533,210000,0.3,1
7534,7534,210000,0.3,1
7535,7535,210000,0.3,1
7536,7536,210000,0.3,1
7537,7537,210000,0.3,1
7538,7538,210000,0.3,1
7539,7539,210000,0.3,1
7540,7540,210000,0.3,1
7541,7541,210000,0.3,1
7542,7542,210000,0.3,1
7543,7543,210000,0.3,1
7544,7544,210000,0.3,1
7545,7545,210000,0.3,1
7546,7546,210000,0.3,1
7547,7547,210000,0.3,1
7548,7548,210000,0.3,1
7549,7549,210000,0.3,1
7550,7550,210000,0.3,1
7551,7551,210000,0.3,1
7552,7552,210000,0.3,1
7553,7553,210000,0.3,1
7554,7554,210000,0.3,1
7555,7555,210000,0.3,1
7556,7556,210000,0.3,1
7557,7557,210000,0.3,1
7558,7558,210000,0.3,1
7559,7559,210000,0.3,1
7560,7560,210000,0.3,1
7561,7561,210000,0.3,1
7562,7562,210000,0.3,1
7563,7563,210000,0.3,1
7564,7564,210000,0.3,1
7565,7565,210000,0.3,1
7566,7566,210000,0.3,1
7567,7567,210000,0.3,1
7568,7568,210000,0.3,1
7569,7569,210000,0.3,1
7570,7570,210000,0.3,1
7571,7571,210000,0.3,1
7572,7572,210000,0.3,1
7573,7573,210000,0.3,1
7574,7574,210000,0.3,1
7575,7575,210000,0.3,1
7576,7576,210000,0.3,1
7577,7577,210000,0.3,1
7578,7578,210000,0.3,1
7579,7579,210000,0.3,1
7580,7580,210000,0.3,1
7581,7581,210000,0.3,1
7582,7582,210000,0.3,1
7583,7583,210000,0.3,1
7584,7584,210000,0.3,1
7585,7585,210000,0.3,1
7586,7586,210000,0.3,1
7587,7587,210000,0.3,1
7588,7588,210000,0.3,1
7589,7589,210000,0.3,1
7590,7590,210000,0.3,1
7591,7591,210000,0.3,1
7592,7592,210000,0.3,1
7593,7593,210000,0.3,1
7594,7594,210000,0.3,1
7595,7595,210000,0.3,1
7596,7596,210000,0.3,1
7597,7597,210000,0.3,1
7598,7598,210000,0.3,1
7599,7599,210000,0.3,1
7600,7600,210000,0.3,1
7601,7601,210000,0.3,1
7602,7602,210000,0.3,1
7603,7603,210000,0.3,1
7604,7604,210000,0.3,1
7605,7605,210000,0.3,1
7606,7606,210000,0.3,1
7607,7607,210000,0.3,1
7608,7608,210000,0.3,1
7609,7609,210000,0.3,1
7610,7610,210000,0.3,1
7611,7611,210000,0.3,1
7612,7612,210000,0.3,1
7613,7613,210000,0.3,1
7614,7614,210000,0.3,1
7615,7615,210000,0.3,1
7616,7616,210000,0.3,1
7617,7617,210000,0.3,1
7618,7618,210000,0.3,1
7619,7619,210000,0.3,1
7620,7620,210000,0.3,1
7621,7621,210000,0.3,1
7622,7622,210000,0.3,1
7623,7623,210000,0.3,1
7624,7624,210000,0.3,1
7625,7625,210000,0.3,1
7626,7626,210000,0.3,1
7627,7627,210000,0.3,1
7628,7628,210000,0.3,1
7629,7629,210000,0.3,1
7630,7630,210000,0.3,1
7631,7631,210000,0.3,1
7632,7632,210000,0.3,1
7633,7633,210000,0.3,1
7634,7634,210000,0.3,1
7635,7635,210000,0.3,1
7636,7636,210000,0.3,1
7637,7637,210000,0.3,1
7638,7638,210000,0.3,1
7639,7639,210000,0.3,1
7640,7640,210000,0.3,1
7641,7641,210000,0.3,1
7642,7642,210000,0.3,1
7643,7643,210000,0.3,1
7644,7644,210000,0.3,1
7645,7645,210000,0.3,1
7646,7646,210000,0.3,1
7647,7647,210000,0.3,1
7648,7648,210000,0.3,1
7649,7649,210000,0.3,1
7650,7650,210000,0.3,1
7651,7651,210000,0.3,1
7652,7652,210000,0.3,1
7653,7653,210000,0.3,1
7654,7654,210000,0.3,1
7655,7655,210000,0.3,1
7656,7656,210000,0.3,1
7657,7657,210000,0.3,1
7658,7658,210000,0.3,1
7659,7659,210000,0.3,1
7660,7660,210000,0.3,1
7661,7661,210000,0.3,1
7662,7662,210000,0.3,1
7663,7663,210000,0.3,1
7664,7664,210000,0.3,1
7665,7665,210000,0.3,1
7666,7666,210000,0.3,1
7667,7667,210000,0.3,1
7668,7668,210000,0.3,1
7669,7669,210000,0.3,1
7670,7670,210000,0.3,1
7671,7671,210000,0.3,1
7672,7672,210000,0.3,1
7673,7673,210000,0.3,1
7674,7674,210000,0.3,1
7675,7675,210000,0.3,1
7676,7676,210000,0.3,1
7677,7677,210000,0.3,1
7678,7678,210000,0.3,1
7679,7679,210000,0.3,1
7680,7680,210000,0.3,1
7681,7681,210000,0.3,1
7682,7682,210000,0.3,1
7683,7683,210000,0.3,1
7684,7684,210000,0.3,1
7685,7685,210000,0.3,1
7686,7686,210000,0.3,1
7687,7687,210000,0.3,1
7688,7688,210000,0.3,1
7689,7689,210000,0.3,1
7690,7690,210000,0.3,1
7691,7691,210000,0.3,1
7692,7692,210000,0.3,1
7693,7693,210000,0.3,1
7694,7694,210000,0.3,1
7695,7695,210000,0.3,1
7696,7696,210000,0.3,1
7697,7697,210000,0.3,1
7698,7698,210000,0.3,1
7699,7699,210000,0.3,1
7700,7700,210000,0.3,1
7701,7701,210000,0.3,1
7702,7702,210000,0.3,1
7703,7703,210000,0.3,1
7704,7704,210000,0.3,1
7705,7705,210000,0.3,1
7706,7706,210000,0.3,1
7707,7707,210000,0.3,1
7708,7708,210000,0.3,1
7709,7709,210000,0.3,1
7710,7710,210000,0.3,1
7711,7711,210000,0.3,1
7712,7712,210000,0.3,1
7713,7713,210000,0.3,1
7714,7714,210000,0.3,1
7715,7715,210000,0.3,1
7716,7716,210000,0.3,1
7717,7717,210000,0.3,1
7718,7718,210000,0.3,1
7719,7719,210000,0.3,1
7720,7720,210000,0.3,1
7721,7721,210000,0.3,1
7722,7722,210000,0.3,1
7723,7723,210000,0.3,1
7724,7724,210000,0.3,1
7725,7725,210000,0.3,1
7726,7726,210000,0.3,1
7727,7727,210000,0.3,1
7728,7728,210000,0.3,1
7729,7729,210000,0.3,1
7730,7730,210000,0.3,1
7731,7731,210000,0.3,1
7732,7732,210000,0.3,1
7733,7733,210000,0.3,1
7734,7734,210000,0.3,1
7735,7735,210000,0.3,1
7736,7736,210000,0.3,1
7737,7737,210000,0.3,1
7738,7738,210000,0.3,1
7739,7739,210000,0.3,1
7740,7740,210000,0.3,1
7741,7741,210000,0.3,1
7742,7742,210000,0.3,1
7743,7743,210000,0.3,1
7744,7744,210000,0.3,1
7745,7745,210000,0.3,1
7746,7746,210000,0.3,1
7747,7747,210000,0.3,1
7748,7748,210000,0.3,1
7749,7749,210000,0.3,1
7750,7750,210000,0.3,1
7751,7751,210000,0.3,1
7752,7752,210000,0.3,1
7753,7753,210000,0.3,1
7754,7754,210000,0.3,1
7755,7755,210000,0.3,1
7756,7756,210000,0.3,1
7757,7757,210000,0.3,1
7758,7758,210000,0.3,1
7759,7759,210000,0.3,1
7760,7760,210000,0.3,1
7761,7761,210000,0.3,1
7762,7762,210000,0.3,1
7763,7763,210000,0.3,1
7764,7764,210000,0.3,1
7765,7765,210000,0.3,1
7766,7766,210000,0.3,1
7767,7767,210000,0.3,1
7768,7768,210000,0.3,1
7769,7769,210000,0.3,1
7770,7770,210000,0.3,1
7771,7771,210000,0.3,1
7772,7772,210000,0.3,1
7773,7773,210000,0.3,1
7774,7774,210000,0.3,1
7775,7775,210000,0.3,1
7776,7776,210000,0.3,1
7777,7777,210000,0.3,1
7778,7778,210000,0.3,1
7779,7779,210000,0.3,1
7780,7780,210000,0.3,1
7781,7781,210000,0.3,1
7782,7782,210000,0.3,1
7783,7783,210000,0.3,1
7784,7784,210000,0.3,1
7785,7785,210000,0.3,1
7786,7786,210000,0.3,1
7787,7787,210000,0.3,1
7788,7788,210000,0.3,1
7789,7789,210000,0.3,1
7790,7790,210000,0.3,1
7791,7791,210000,0.3,1
7792,7792,210000,0.3,1
7793,7793,210000,0.3,1
7794,7794,210000,0.3,1
7795,7795,210000,0.3,1
7796,7796,210000,0.3,1
7797,7797,210000,0.3,1
7798,7798,210000,0.3,1
7799,7799,210000,0.3,1
7800,7800,210000,0.3,1
7801,7801,210000,0.3,1
7802,7802,210000,0.3,1
7803,7803,210000,0.3,1
7804,7804,210000,0.3,1
7805,7805,210000,0.3,1
7806,7806,210000,0.3,1
7807,7807,210000,0.3,1
7808,7808,210000,0.3,1
7809,7809,210000,0.3,1
7810,7810,210000,0.3,1
7811,7811,210000,0.3,1
7812,7812,210000,0.3,1
7813,7813,210000,0.3,1
7814,7814,210000,0.3,1
7815,7815,210000,0.3,1
7816,7816,210000,0.3,1
7817,7817,210000,0.3,1
7818,7818,210000,0.3,1
7819,7819,210000,0.3,1
7820,7820,210000,0.3,1
7821,7821,210000,0.3,1
7822,7822,210000,0.3,1
7823,7823,210000,0.3,1
7824,7824,210000,0.3,1
7825,7825,210000,0.3,1
7826,7826,210000,0.3,1
7827,7827,210000,0.3,1
7828,7828,210000,0.3,1
7829,7829,210000,0.3,1
7830,7830,210000,0.3,1
7831,7831,210000,0.3,1
7832,7832,210000,0.3,1
7833,7833,210000,0.3,1
7834,7834,210000,0.3,1
7835,7835,210000,0.3,1
7836,7836,210000,0.3,1
7837,7837,210000,0.3,1
7838,7838,210000,0.3,1
7839,7839,210000,0.3,1
7840,7840,210000,0.3,1
7841,7841,210000,0.3,1
7842,7842,210000,0.3,1
7843,7843,210000,0.3,1
7844,7844,210000,0.3,1
7845,7845,210000,0.3,1
7846,7846,210000,0.3,1
7847,7847,210000,0.3,1
7848,7848,210000,0.3,1
7849,7849,210000,0.3,1
7850,7850,210000,0.3,1
7851,7851,210000,0.3,1
7852,7852,210000,0.3,1
7853,7853,210000,0.3,1
7854,7854,210000,0.3,1
7855,7855,210000,0.3,1
7856,7856,210000,0.3,1
7857,7857,210000,0.3,1
7858,7858,210000,0.3,1
7859,7859,210000,0.3,1
7860,7860,210000,0.3,1
7861,7861,210000,0.3,1
7862,7862,210000,0.3,1
7863,7863,210000,0.3,1
7864,7864,210000,0.3,1
7865,7865,210000,0.3,1
7866,7866,210000,0.3,1
7867,7867,210000,0.3,1
7868,7868,210000,0.3,1
7869,7869,210000,0.3,1
7870,7870,210000,0.3,1
7871,7871,210000,0.3,1
7872,7872,210000,0.3,1
7873,7873,210000,0.3,1
7874,7874,210000,0.3,1
7875,7875,210000,0.3,1
7876,7876,210000,0.3,1
7877,7877,210000,0.3,1
7878,7878,210000,0.3,1
7879,7879,210000,0.3,1
7880,7880,210000,0.3,1
7881,7881,210000,0.3,1
7882,7882,210000,0.3,1
7883,7883,210000,0.3,1
7884,7884,210000,0.3,1
7885,7885,210000,0.3,1
7886,7886,210000,0.3,1
7887,7887,210000,0.3,1
7888,7888,210000,0.3,1
7889,7889,210000,0.3,1
7890,7890,210000,0.3,1
7891,7891,210000,0.3,1
7892,7892,210000,0.3,1
7893,7893,210000,0.3,1
7894,7894,210000,0.3,1
7895,7895,210000,0.3,1
7896,7896,210000,0.3,1
7897,7897,210000,0.3,1
7898,7898,210000,0.3,1
7899,7899,210000,0.3,1
7900,7900,210000,0.3,1
7901,7901,210000,0.3,1
7902,7902,210000,0.3,1
7903,7903,210000,0.3,1
7904,7904,210000,0.3,1
7905,7905,210000,0.3,1
7906,7906,210000,0.3,1
7907,7907,210000,0.3,1
7908,7908,210000,0.3,1
7909,7909,210000,0.3,1
7910,7910,210000,0.3,1
7911,7911,210000,0.3,1
7912,7912,210000,0.3,1
7913,7913,210000,0.3,1
7914,7914,210000,0.3,1
7915,7915,210000,0.3,1
7916,7916,210000,0.3,1
7917,7917,210000,0.3,1
7918,7918,210000,0.3,1
7919,7919,210000,0.3,1
7920,7920,210000,0.3,1
7921,7921,210000,0.3,1
7922,7922,210000,0.3,1
7923,7923,210000,0.3,1
7924,7924,210000,0.3,1
7925,7925,210000,0.3,1
7926,7926,210000,0.3,1
7927,7927,210000,0.3,1
7928,7928,210000,0.3,1
7929,7929,210000,0.3,1
7930,7930,210000,0.3,1
7931,7931,210000,0.3,1
7932,7932,210000,0.3,1
7933,7933,210000,0.3,1
7934,7934,210000,0.3,1
7935,7935,210000,0.3,1
7936,7936,210000,0.3,1
7937,7937,210000,0.3,1
7938,7938,210000,0.3,1
7939,7939,210000,0.3,1
7940,7940,210000,0.3,1
7941,7941,210000,0.3,1
7942,7942,210000,0.3,1
7943,7943,210000,0.3,1
7944,7944,210000,0.3,1
7945,7945,210000,0.3,1
7946,7946,210000,0.3,1
7947,7947,210000,0.3,1
7948,7948,210000,0.3,1
7949,7949,210000,0.3,1
7950,7950,210000,0.3,1
7951,7951,210000,0.3,1
7952,7952,210000,0.3,1
7953,7953,210000,0.3,1
7954,7954,210000,0.3,1
7955,7955,210000,0.3,1
7956,7956,210000,0.3,1
7957,7957,210000,0.3,1
7958,7958,210000,0.3,1
7959,7959,210000,0.3,1
7960,7960,210000,0.3,1
7961,7961,210000,0.3,1
7962,7962,210000,0.3,1
7963,7963,210000,0.3,1
7964,7964,210000,0.3,1
7965,7965,210000,0.3,1
7966,7966,210000,0.3,1
7967,7967,210000,0.3,1
7968,7968,210000,0.3,1
7969,7969,210000,0.3,1
7970,7970,210000,0.3,1
7971,7971,210000,0.3,1
7972,7972,210000,0.3,1
7973,7973,210000,0.3,1
7974,7974,210000,0.3,1
7975,7975,210000,0.3,1
7976,7976,210000,0.3,1
7977,7977,210000,0.3,1
7978,7978,210000,0.3,1
7979,7979,210000,0.3,1
7980,7980,210000,0.3,1
7981,7981,210000,0.3,1
7982,7982,210000,0.3,1
7983,7983,210000,0.3,1
7984,7984,210000,0.3,1
7985,7985,210000,0.3,1
7986,7986,210000,0.3,1
7987,7987,210000,0.3,1
7988,7988,210000,0.3,1
7989,7989,210000,0.3,1
7990,7990,210000,0.3,1
7991,7991,210000,0.3,1
7992,7992,210000,0.3,1
7993,7993,210000,0.3,1
7994,7994,210000,0.3,1
7995,7995,210000,0.3,1
7996,7996,210000,0.3,1
7997,7997,210000,0.3,1
7998,7998,210000,0.3,1
7999,7999,210000,0.3,1
8000,8000,210000,0.3,1
8001,8001,210000,0.3,1
8002,8002,210000,0.3,1
8003,8003,210000,0.3,1
8004,8004,210000,0.3,1
8005,8005,210000,0.3,1
8006,8006,210000,0.3,1
8007,8007,210000,0.3,1
8008,8008,210000,0.3,1
8009,8009,210000,0.3,1
8010,8010,210000,0.3,1
8011,8011,210000,0.3,1
8012,8012,210000,0.3,1
8013,8013,210000,0.3,1
8014,8014,210000,0.3,1
8015,8015,210000,0.3,1
8016,8016,210000,0.3,1
8017,8017,210000,0.3,1
8018,8018,210000,0.3,1
8019,8019,210000,0.3,1
8020,8020,210000,0.3,1
8021,8021,210000,0.3,1
8022,8022,210000,0.3,1
8023,8023,210000,0.3,1
8024,8024,210000,0.3,1
8025,8025,210000,0.3,1
8026,8026,210000,0.3,1
8027,8027,210000,0.3,1
8028,8028,210000,0.3,1
8029,8029,210000,0.3,1
8030,8030,210000,0.3,1
8031,8031,210000,0.3,1
8032,8032,210000,0.3,1
8033,8033,210000,0.3,1
8034,8034,210000,0.3,1
8035,8035,210000,0.3,1
8036,8036,210000,0.3,1
8037,8037,210000,0.3,1
8038,8038,210000,0.3,1
8039,8039,210000,0.3,1
8040,8040,210000,0.3,1
8041,8041,210000,0.3,1
8042,8042,210000,0.3,1
8043,8043,210000,0.3,1
8044,8044,210000,0.3,1
8045,8045,210000,0.3,1
8046,8046,210000,0.3,1
8047,8047,210000,0.3,1
8048,8048,210000,0.3,1
8049,8049,210000,0.3,1
8050,8050,210000,0.3,1
8051,8051,210000,0.3,1
8052,8052,210000,0.3,1
8053,8053,210000,0.3,1
8054,8054,210000,0.3,1
8055,8055,210000,0.3,1
8056,8056,210000,0.3,1
8057,8057,210000,0.3,1
8058,8058,210000,0.3,1
8059,8059,210000,0.3,1
8060,8060,210000,0.3,1
8061,8061,210000,0.3,1
8062,8062,210000,0.3,1
8063,8063,210000,0.3,1
8064,8064,210000,0.3,1
8065,8065,210000,0.3,1
8066,8066,210000,0.3,1
8067,8067,210000,0.3,1
8068,8068,210000,0.3,1
8069,8069,210000,0.3,1
8070,8070,210000,0.3,1
8071,8071,210000,0.3,1
8072,8072,210000,0.3,1
8073,8073,210000,0.3,1
8074,8074,210000,0.3,1
8075,8075,210000,0.3,1
8076,8076,210000,0.3,1
8077,8077,210000,0.3,1
8078,8078,210000,0.3,1
8079,8079,210000,0.3,1
8080,8080,210000,0.3,1
8081,8081,210000,0.3,1
8082,8082,210000,0.3,1
8083,8083,210000,0.3,1
8084,8084,210000,0.3,1
8085,8085,210000,0.3,1
8086,8086,210000,0.3,1
8087,8087,210000,0.3,1
8088,8088,210000,0.3,1
8089,8089,210000,0.3,1
8090,8090,210000,0.3,1
8091,8091,210000,0.3,1
8092,8092,210000,0.3,1
8093,8093,210000,0.3,1
8094,8094,210000,0.3,1
8095,8095,210000,0.3,1
8096,8096,210000,0.3,1
8097,8097,210000,0.3,1
8098,8098,210000,0.3,1
8099,8099,210000,0.3,1
8100,8100,210000,0.3,1
8101,8101,210000,0.3,1
8102,8102,210000,0.3,1
8103,8103,210000,0.3,1
8104,8104,210000,0.3,1
8105,8105,210000,0.3,1
8106,8106,210000,0.3,1
8107,8107,210000,0.3,1
8108,8108,210000,0.3,1
8109,8109,210000,0.3,1
8110,8110,210000,0.3,1
8111,8111,210000,0.3,1
8112,8112,210000,0.3,1
8113,8113,210000,0.3,1
8114,8114,210000,0.3,1
8115,8115,210000,0.3,1
8116,8116,210000,0.3,1
8117,8117,210000,0.3,1
8118,8118,210000,0.3,1
8119,8119,210000,0.3,1
8120,8120,210000,0.3,1
8121,8121,210000,0.3,1
8122,8122,210000,0.3,1
8123,8123,210000,0.3,1
8124,8124,210000,0.3,1
8125,8125,210000,0.3,1
8126,8126,210000,0.3,1
8127,8127,210000,0.3,1
8128,8128,210000,0.3,1
8129,8129,210000,0.3,1
8130,8130,210000,0.3,1
8131,8131,210000,0.3,1
8132,8132,210000,0.3,1
8133,8133,210000,0.3,1
8134,8134,210000,0.3,1
8135,8135,210000,0.3,1
8136,8136,210000,0.3,1
8137,8137,210000,0.3,1
8138,8138,210000,0.3,1
8139,8139,210000,0.3,1
8140,8140,210000,0.3,1
8141,8141,210000,0.3,1
8142,8142,210000,0.3,1
8143,8143,210000,0.3,1
8144,8144,210000,0.3,1
8145,8145,210000,0.3,1
8146,8146,210000,0.3,1
8147,8147,210000,0.3,1
8148,8148,210000,0.3,1
8149,8149,210000,0.3,1
8150,8150,210000,0.3,1
8151,8151,210000,0.3,1
8152,8152,210000,0.3,1
8153,8153,210000,0.3,1
8154,8154,210000,0.3,1
8155,8155,210000,0.3,1
8156,8156,210000,0.3,1
8157,8157,210000,0.3,1
8158,8158,210000,0.3,1
8159,8159,210000,0.3,1
8160,8160,210000,0.3,1
8161,8161,210000,0.3,1
8162,8162,210000,0.3,1
8163,8163,210000,0.3,1
8164,8164,210000,0.3,1
8165,8165,210000,0.3,1
8166,8166,210000,0.3,1
8167,8167,210000,0.3,1
8168,8168,210000,0.3,1
8169,8169,210000,0.3,1
8170,8170,210000,0.3,1
8171,8171,210000,0.3,1
8172,8172,210000,0.3,1
8173,8173,210000,0.3,1
8174,8174,210000,0.3,1
8175,8175,210000,0.3,1
8176,8176,210000,0.3,1
8177,8177,210000,0.3,1
8178,8178,210000,0.3,1
8179,8179,210000,0.3,1
8180,8180,210000,0.3,1
8181,8181,210000,0.3,1
8182,8182,210000,0.3,1
8183,8183,210000,0.3,1
8184,8184,210000,0.3,1
8185,8185,210000,0.3,1
8186,8186,210000,0.3,1
8187,8187,210000,0.3,1
8188,8188,210000,0.3,1
8189,8189,210000,0.3,1
8190,8190,210000,0.3,1
8191,8191,210000,0.3,1
8192,8192,210000,0.3,1
8193,8193,210000,0.3,1
8194,8194,210000,0.3,1
8195,8195,210000,0.3,1
8196,8196,210000,0.3,1
8197,8197,210000,0.3,1
8198,8198,210000,0.3,1
8199,8199,210000,0.3,1
8200,8200,210000,0.3,1
8201,8201,210000,0.3,1
8202,8202,210000,0.3,1
8203,8203,210000,0.3,1
8204,8204,210000,0.3,1
8205,8205,210000,0.3,1
8206,8206,210000,0.3,1
8207,8207,210000,0.3,1
8208,8208,210000,0.3,1
8209,8209,210000,0.3,1
8210,8210,210000,0.3,1
8211,8211,210000,0.3,1
8212,8212,210000,0.3,1
8213,8213,210000,0.3,1
8214,8214,210000,0.3,1
8215,8215,210000,0.3,1
8216,8216,210000,0.3,1
8217,8217,210000,0.3,1
8218,8218,210000,0.3,1
8219,8219,210000,0.3,1
8220,8220,210000,0.3,1
8221,8221,210000,0.3,1
8222,8222,210000,0.3,1
8223,8223,210000,0.3,1
8224,8224,210000,0.3,1
8225,8225,210000,0.3,1
8226,8226,210000,0.3,1
8227,8227,210000,0.3,1
8228,8228,210000,0.3,1
8229,8229,210000,0.3,1
8230,8230,210000,0.3,1
8231,8231,210000,0.3,1
8232,8232,210000,0.3,1
8233,8233,210000,0.3,1
8234,8234,210000,0.3,1
8235,8235,210000,0.3,1
8236,8236,210000,0.3,1
8237,8237,210000,0.3,1
8238,8238,210000,0.3,1
8239,8239,210000,0.3,1
8240,8240,210000,0.3,1
8241,8241,210000,0.3,1
8242,8242,210000,0.3,1
8243,8243,210000,0.3,1
8244,8244,210000,0.3,1
8245,8245,210000,0.3,1
8246,8246,210000,0.3,1
8247,8247,210000,0.3,1
8248,8248,210000,0.3,1
8249,8249,210000,0.3,1
8250,8250,210000,0.3,1
8251,8251,210000,0.3,1
8252,8252,210000,0.3,1
8253,8253,210000,0.3,1
8254,8254,210000,0.3,1
8255,8255,210000,0.3,1
8256,8256,210000,0.3,1
8257,8257,210000,0.3,1
8258,8258,210000,0.3,1
8259,8259,210000,0.3,1
8260,8260,210000,0.3,1
8261,8261,210000,0.3,1
8262,8262,210000,0.3,1
8263,8263,210000,0.3,1
8264,8264,210000,0.3,1
8265,8265,210000,0.3,1
8266,8266,210000,0.3,1
8267,8267,210000,0.3,1
8268,8268,210000,0.3,1
8269,8269,210000,0.3,1
8270,8270,210000,0.3,1
8271,8271,210000,0.3,1
8272,8272,210000,0.3,1
8273,8273,210000,0.3,1
8274,8274,210000,0.3,1
8275,8275,210000,0.3,1
8276,8276,210000,0.3,1
8277,8277,210000,0.3,1
8278,8278,210000,0.3,1
8279,8279,210000,0.3,1
8280,8280,210000,0.3,1
8281,8281,210000,0.3,1
8282,8282,210000,0.3,1
8283,8283,210000,0.3,1
8284,8284,210000,0.3,1
8285,8285,210000,0.3,1
8286,8286,210000,0.3,1
8287,8287,210000,0.3,1
8288,8288,210000,0.3,1
8289,8289,210000,0.3,1
8290,8290,210000,0.3,1
8291,8291,210000,0.3,1
8292,8292,210000,0.3,1
8293,8293,210000,0.3,1
8294,8294,210000,0.3,1
8295,8295,210000,0.3,1
8296,8296,210000,0.3,1
8297,8297,210000,0.3,1
8298,8298,210000,0.3,1
8299,8299,210000,0.3,1
8300,8300,210000,0.3,1
8301,8301,210000,0.3,1
8302,8302,210000,0.3,1
8303,8303,210000,0.3,1
8304,8304,210000,0.3,1
8305,8305,210000,0.3,1
8306,8306,210000,0.3,1
8307,8307,210000,0.3,1
8308,8308,210000,0.3,1
8309,8309,210000,0.3,1
8310,8310,210000,0.3,1
8311,8311,210000,0.3,1
8312,8312,210000,0.3,1
8313,8313,210000,0.3,1
8314,8314,210000,0.3,1
8315,8315,210000,0.3,1
8316,8316,210000,0.3,1
8317,8317,210000,0.3,1
8318,8318,210000,0.3,1
8319,8319,210000,0.3,1
8320,8320,210000,0.3,1
8321,8321,210000,0.3,1
8322,8322,210000,0.3,1
8323,8323,210000,0.3,1
8324,8324,210000,0.3,1
8325,8325,210000,0.3,1
8326,8326,210000,0.3,1
8327,8327,210000,0.3,1
8328,8328,210000,0.3,1
8329,8329,210000,0.3,1
